Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,red,green,nir,swir16,swir22,NDMI,MNDWI,NDVI,NDTI,NDBI,SAVI,pet,ppt,tmax,aet,def,q,vpd,ws,soil,elevation,Month,Quarter,Week_of_year,season_autumn,season_spring,season_summer,season_winter,Month_sin,Month_cos,Week_of_year_sin,Week_of_year_cos,dist_johannesburg,dist_cape_town
-31.001,26.353,2011-07-21,261.736,545.0,45.0,9136.0,9657.0,9356.0,10471.0,10132.0,9110.0,0.016,-0.04,0.04,0.016,-0.016,0.061,196.2,38.9,31.48,37.1,159.1,1.9,1.72,2.79,1.8,1372.15,7,3,29,0,0,0,1,-0.5,-0.866,-0.292,-0.956,558.377,812.276
-33.708,18.974,2011-07-21,8.01,149.8,23.0,8312.5,8736.0,9013.5,12716.5,10523.0,9388.0,0.094,-0.077,0.186,-0.016,-0.094,0.278,212.8,5.2,32.05,6.7,206.1,0.3,1.6,3.79,10.0,97.215,7,3,29,0,0,0,1,-0.5,-0.866,-0.292,-0.956,1207.394,57.058
-25.991,27.842,2011-07-25,137.347,444.0,123.0,8722.0,9873.5,9277.0,13128.5,13170.0,10783.5,-0.002,-0.173,0.142,0.031,0.002,0.212,173.1,73.3,30.16,70.1,103.0,3.7,1.28,2.24,4.4,1359.537,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,31.532,1265.022
-26.861,28.885,2011-07-25,185.324,634.0,180.0,9151.5,11155.0,10057.0,13411.0,15685.0,13113.0,-0.078,-0.219,0.092,0.052,0.078,0.138,164.9,69.8,28.96,66.8,98.1,3.5,1.09,2.17,4.7,1518.064,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,110.557,1273.675
-26.006,29.254,2011-07-26,114.709,688.0,10.0,8364.0,8900.0,8737.5,9199.0,10408.0,10321.5,-0.062,-0.087,0.017,0.009,0.062,0.025,159.9,83.8,28.64,80.1,79.8,4.2,1.03,2.2,5.0,1513.484,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,122.249,1364.354
-29.381,30.278,2011-07-26,29.428,97.1,10.0,8897.5,10014.0,9491.0,12540.5,14857.5,12564.0,-0.085,-0.22,0.112,0.027,0.085,0.168,144.1,87.4,27.92,84.0,60.1,4.4,0.82,2.33,8.0,1065.345,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,415.551,1230.184
-26.648,27.089,2011-07-26,266.242,648.0,10.0,9457.0,12231.0,10787.0,15866.0,19134.0,15161.0,-0.093,-0.279,0.129,0.063,0.093,0.194,179.7,51.4,30.83,49.1,130.6,2.6,1.39,2.22,3.1,1352.768,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,107.565,1160.411
-26.88,26.965,2011-07-26,274.547,720.0,128.0,9298.0,11493.0,10335.0,15050.0,17528.0,13965.5,-0.076,-0.258,0.134,0.053,0.076,0.201,182.1,50.0,31.41,47.8,134.3,2.5,1.48,2.19,3.0,1297.191,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,131.457,1133.243
-26.985,26.632,2011-07-26,271.071,692.0,84.0,9625.0,11976.0,10864.0,15621.0,17782.0,14257.0,-0.065,-0.241,0.132,0.049,0.065,0.198,188.5,47.3,32.17,45.1,143.4,2.4,1.63,2.32,2.3,1277.648,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,165.467,1102.013
-28.142,26.418,2011-07-26,240.212,623.0,10.0,8996.5,10430.0,9950.5,14796.0,15041.5,12545.0,-0.008,-0.204,0.173,0.024,0.008,0.26,196.4,51.1,32.64,48.8,147.6,2.6,1.82,2.54,2.3,1266.673,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,269.155,996.912
-27.044,27.005,2011-07-26,134.205,364.0,18.0,9692.0,12945.0,11061.0,15642.5,20149.0,15460.0,-0.126,-0.291,0.094,0.078,0.126,0.142,184.5,50.7,31.51,48.5,136.0,2.5,1.52,2.31,3.0,1308.255,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,139.632,1123.021
-33.502,21.624,2011-07-26,53.558,311.9,10.0,8699.0,9830.0,9480.5,11511.0,10995.0,9423.0,0.023,-0.074,0.079,0.018,-0.023,0.118,193.4,12.4,30.84,11.8,181.6,0.6,1.46,2.92,0.1,235.672,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,1020.374,300.386
-25.46,28.264,2011-07-26,193.693,707.0,82.0,9139.0,11096.0,9926.0,13959.0,15156.5,12552.5,-0.041,-0.209,0.114,0.056,0.041,0.171,177.0,70.0,31.91,67.0,110.0,3.5,1.43,2.13,4.7,1095.909,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,85.618,1337.07
-29.162,23.696,2011-07-27,87.124,234.5,15.0,9729.5,12416.0,11461.0,9062.0,7655.0,7675.0,0.084,0.199,-0.156,0.04,-0.084,-0.234,226.6,33.1,36.81,31.4,195.2,1.7,2.75,2.62,0.1,978.0,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,540.131,728.632
-25.81,27.91,2011-07-27,137.669,635.0,10.0,9240.0,10917.0,10157.5,13029.0,15828.0,12748.0,-0.097,-0.218,0.088,0.036,0.097,0.132,176.0,72.1,31.07,69.0,107.0,3.6,1.38,2.16,4.6,1180.939,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,46.05,1284.284
-34.066,20.404,2011-07-27,55.247,608.0,10.0,7859.0,8231.0,8387.0,10636.0,8708.0,8024.0,0.1,-0.019,0.127,-0.009,-0.1,0.191,194.9,7.8,32.43,8.3,186.6,0.4,1.6,2.48,5.4,54.5,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,1141.358,183.804
-23.236,27.717,2011-07-27,15.916,66.8,10.0,9577.5,11150.0,10394.5,13144.5,14032.0,12114.0,-0.033,-0.149,0.082,0.035,0.033,0.123,179.8,42.1,34.42,40.0,139.8,2.1,1.87,1.68,0.5,784.5,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,331.874,1494.457
-27.428,28.526,2011-07-27,28.38,157.3,14.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,167.7,65.7,29.52,62.8,104.9,3.3,1.2,2.24,3.5,1506.991,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,143.912,1206.007
-27.935,26.127,2011-07-27,58.077,168.2,124.0,9695.0,11911.0,10856.0,14369.0,17660.0,14432.0,-0.103,-0.239,0.094,0.046,0.103,0.14,196.7,47.8,32.66,45.5,151.2,2.4,1.79,2.54,1.9,1248.788,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,270.657,991.803
-29.033,23.983,2011-07-27,191.229,1127.0,38.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,221.9,37.6,36.34,35.8,186.1,1.9,2.62,2.57,0.2,999.13,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,509.259,757.959
-34.076,20.146,2011-07-27,13.995,403.0,10.0,8859.0,10224.5,9825.0,16025.5,15554.0,12436.0,0.015,-0.226,0.221,0.02,-0.015,0.331,197.4,7.9,31.73,8.3,189.1,0.4,1.53,2.78,5.4,120.598,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,1158.262,160.156
-22.91,29.611,2011-07-28,31.883,90.1,10.0,9286.0,10618.0,10151.0,13335.0,13250.0,11795.5,0.003,-0.132,0.113,0.022,-0.003,0.17,163.1,59.1,32.18,56.2,106.9,3.0,1.46,1.6,1.2,727.954,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,398.927,1640.635
-24.925,29.324,2011-07-28,198.777,1146.0,18.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,177.1,57.5,33.04,55.0,122.1,2.9,1.52,2.14,3.6,833.377,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,191.304,1453.571
-26.905,32.325,2011-07-28,121.697,410.0,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,169.7,80.1,34.51,76.7,93.0,4.0,1.48,1.95,8.8,36.105,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,432.253,1543.272
-27.39,26.464,2011-07-28,137.996,670.0,14.0,9533.0,11587.5,10679.5,12531.0,13497.0,12132.0,-0.037,-0.117,0.039,0.041,0.037,0.059,197.5,45.9,32.72,43.8,153.7,2.3,1.76,2.6,2.4,1237.5,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,205.248,1058.076
-27.399,26.615,2011-07-28,223.58,680.0,120.0,8990.0,10734.5,9993.0,13482.5,14245.5,12485.5,-0.028,-0.175,0.113,0.036,0.028,0.17,195.8,46.8,32.61,44.7,151.1,2.3,1.73,2.54,2.3,1257.285,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,194.675,1067.887
-27.671,27.237,2011-07-28,204.792,492.0,80.0,9466.5,10926.0,10081.0,12113.0,13296.0,11983.0,-0.047,-0.138,0.052,0.04,0.047,0.077,188.3,52.4,31.79,50.0,138.3,2.6,1.59,2.47,2.4,1337.107,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,181.846,1091.774
-28.404,30.013,2011-07-29,43.409,188.5,17.0,8799.0,10724.0,9561.0,13335.0,16019.0,12477.0,-0.091,-0.252,0.109,0.057,0.091,0.163,165.4,90.7,30.97,86.4,79.0,4.5,1.25,2.12,3.2,1082.106,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,312.147,1261.551
-28.059,30.374,2011-07-29,103.627,557.0,29.0,9296.5,10705.5,10057.5,12469.0,14050.5,11817.5,-0.06,-0.166,0.076,0.031,0.06,0.114,160.6,91.1,29.38,86.8,73.8,4.6,1.01,2.21,3.9,1138.25,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,308.823,1311.966
-28.761,17.73,2011-07-31,153.397,452.0,10.0,9824.0,12483.0,11435.0,9872.0,7694.0,7570.0,0.124,0.196,-0.117,0.044,-0.124,-0.175,249.8,0.4,37.14,0.4,249.4,0.0,3.1,3.04,0.0,163.0,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,1056.473,578.338
-29.778,29.471,2011-08-01,34.672,82.6,16.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,144.7,94.8,26.75,91.7,53.0,4.7,0.85,2.23,7.2,1467.992,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,421.024,1140.641
-29.988,29.852,2011-08-01,36.55,93.7,10.0,9024.5,9995.5,9564.0,13526.5,12985.5,10745.0,0.02,-0.152,0.15,0.022,-0.02,0.225,144.9,66.8,28.16,64.8,80.1,3.3,0.92,2.36,9.5,1000.819,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,456.232,1163.466
-29.744,29.906,2011-08-01,23.488,69.2,10.0,8979.5,10856.5,9910.0,13396.0,15025.5,12219.5,-0.057,-0.205,0.105,0.046,0.057,0.157,150.0,68.9,29.1,66.4,83.6,3.4,1.04,2.19,7.8,915.992,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,433.677,1179.89
-27.169,29.234,2011-08-01,168.713,434.0,10.0,10375.5,12828.0,11403.0,15208.0,19998.5,16139.0,-0.136,-0.274,0.085,0.059,0.136,0.127,162.0,70.5,28.6,67.3,94.7,3.5,1.02,2.31,3.6,1519.54,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,159.188,1278.454
-26.45,28.086,2011-08-01,110.805,700.0,80.0,9502.5,12540.0,10720.0,15210.0,17974.0,14201.0,-0.083,-0.253,0.096,0.078,0.083,0.144,170.6,65.2,29.74,62.4,108.2,3.3,1.23,2.22,4.1,1470.731,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,27.479,1245.852
-27.4,26.625,2011-08-01,313.284,972.0,16.0,9178.0,10925.0,10203.5,13854.0,15255.5,13207.0,-0.048,-0.198,0.118,0.034,0.048,0.177,195.8,46.8,32.61,44.7,151.1,2.3,1.73,2.54,2.3,1245.443,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,194.055,1068.478
-25.128,27.629,2011-08-02,190.596,619.0,163.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,187.5,56.5,33.51,54.2,133.3,2.8,1.65,2.12,5.6,951.591,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,126.99,1322.331
-25.206,27.558,2011-08-02,161.592,746.0,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,185.9,55.7,33.24,53.4,132.5,2.8,1.6,2.08,5.9,950.863,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,121.478,1311.05
-24.695,27.409,2011-08-02,169.862,734.0,32.0,8966.0,10103.0,9934.5,14325.0,12063.0,10486.5,0.086,-0.097,0.173,0.008,-0.086,0.259,187.7,54.8,33.57,52.6,135.1,2.7,1.71,2.01,6.4,912.183,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,179.789,1345.626
-30.734,29.828,2011-08-02,31.366,94.1,15.0,9473.5,10034.5,9968.0,12533.5,12276.0,10423.0,0.01,-0.104,0.111,0.003,-0.01,0.166,142.2,55.3,28.45,65.1,77.1,2.8,0.92,2.34,20.5,623.414,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,532.728,1128.702
-27.803,28.768,2011-08-02,69.34,238.6,27.0,14342.0,15073.0,14544.0,14933.0,9167.0,8423.5,0.239,0.227,-0.005,0.018,-0.239,-0.007,162.6,68.2,28.95,65.1,97.5,3.4,1.11,2.19,3.0,1559.447,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,191.397,1198.953
-30.16,27.401,2011-08-02,98.48,228.7,10.0,9310.5,11063.0,10198.0,12620.0,14125.5,12338.5,-0.056,-0.161,0.066,0.041,0.056,0.099,181.7,61.5,31.19,58.9,122.8,3.1,1.62,2.33,3.2,1413.0,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,444.352,944.278
-30.336,27.359,2011-08-02,89.325,199.5,10.0,9148.0,10645.0,10209.0,9241.0,8613.0,8006.0,0.035,0.085,-0.071,0.021,-0.035,-0.106,182.7,58.5,31.13,56.0,126.7,2.9,1.6,2.43,3.4,1377.5,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,464.303,931.492
-34.406,19.601,2011-08-02,36.247,1237.0,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,174.1,8.9,27.54,9.8,164.3,0.4,0.93,3.68,7.7,52.948,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,1219.378,121.105
-27.01,26.698,2011-08-03,141.317,714.0,10.0,8623.0,9294.5,9208.0,10792.5,11439.5,10452.5,-0.029,-0.108,0.075,0.005,0.029,0.112,189.3,46.8,32.01,44.6,144.7,2.3,1.6,2.4,2.0,1281.681,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,161.467,1104.476
-30.831,26.921,2011-08-03,112.811,248.0,51.0,9161.0,10161.0,9597.0,10053.0,9506.5,8772.5,0.028,0.005,-0.005,0.029,-0.028,-0.008,190.3,44.1,31.8,42.1,148.2,2.2,1.69,2.57,2.4,1317.5,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,526.009,869.347
-30.398,30.602,2011-08-03,27.834,211.8,10.0,8879.0,9451.0,9607.0,15038.0,11837.5,9600.0,0.119,-0.104,0.228,-0.008,-0.119,0.342,148.3,58.2,29.44,77.5,70.8,2.9,0.89,3.18,26.8,61.377,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,528.931,1211.33
-27.002,28.765,2011-08-03,227.119,496.0,10.0,9324.0,11318.5,10388.0,12687.0,15213.5,12483.0,-0.091,-0.188,0.057,0.043,0.091,0.086,166.1,67.3,29.29,64.4,101.7,3.4,1.14,2.16,4.5,1488.955,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,113.663,1254.482
-27.023,28.594,2011-08-03,184.931,478.0,10.0,8942.0,9902.0,9743.0,10501.5,10633.5,9547.5,-0.006,-0.044,0.029,0.008,0.006,0.044,168.3,66.1,29.64,63.2,105.1,3.3,1.2,2.19,4.4,1483.0,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,105.842,1240.067
-26.97,27.211,2011-08-03,147.711,694.0,65.0,8087.5,8329.5,8522.5,8393.0,7912.5,7778.0,0.029,0.037,0.004,-0.011,-0.029,0.006,181.3,53.1,31.05,50.8,130.5,2.7,1.45,2.24,3.2,1315.0,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,119.141,1143.309
-27.428,28.526,2011-08-03,41.566,114.4,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,167.7,65.7,29.52,62.8,104.9,3.3,1.2,2.24,3.5,1506.991,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,143.912,1206.007
-27.3,28.587,2011-08-03,135.306,334.4,10.0,9326.5,11956.0,10375.0,13842.5,15607.0,12663.0,-0.06,-0.201,0.073,0.071,0.06,0.11,168.1,66.3,29.55,63.4,104.7,3.3,1.2,2.29,3.8,1514.909,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,132.93,1219.678
-27.399,26.615,2011-08-03,234.034,715.0,120.0,8990.0,10734.5,9993.0,13482.5,14245.5,12485.5,-0.028,-0.175,0.113,0.036,0.028,0.17,195.8,46.8,32.61,44.7,151.1,2.3,1.73,2.54,2.3,1257.285,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,194.675,1067.887
-30.68,26.712,2011-08-03,114.932,246.9,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,195.0,43.7,32.96,41.7,153.3,2.2,1.89,2.5,1.9,1291.0,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,514.442,858.886
-27.496,26.075,2011-08-03,245.082,737.0,10.0,9675.0,12815.0,11092.0,15303.0,19447.5,15285.0,-0.119,-0.274,0.088,0.072,0.119,0.133,200.7,43.8,32.83,41.9,158.8,2.2,1.78,2.73,2.6,1248.754,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,242.857,1022.865
-29.804,30.516,2011-08-05,86.687,314.7,10.0,9154.5,9993.5,10008.5,14498.5,13777.0,11393.5,0.026,-0.158,0.184,-0.001,-0.026,0.276,143.8,96.9,28.98,93.4,50.4,4.8,0.89,2.2,9.8,602.413,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,467.667,1230.166
-26.738,27.592,2011-08-07,140.053,674.0,114.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,174.5,59.3,30.2,56.7,117.8,3.0,1.32,2.14,3.7,1404.5,8,3,31,0,0,0,1,-0.866,-0.5,-0.509,-0.861,74.764,1188.34
-25.991,27.842,2011-08-08,121.944,437.0,125.0,8773.0,10356.0,9472.5,12698.0,14456.5,11539.0,-0.065,-0.208,0.102,0.045,0.065,0.152,173.1,73.3,30.16,70.1,103.0,3.7,1.28,2.24,4.4,1359.537,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,31.532,1265.022
-26.861,28.885,2011-08-08,187.082,667.0,180.0,9197.0,11067.5,10120.5,12881.0,14336.0,12306.0,-0.053,-0.172,0.076,0.045,0.053,0.114,164.9,69.8,28.96,66.8,98.1,3.5,1.09,2.17,4.7,1518.064,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,110.557,1273.675
-26.45,28.086,2011-08-08,131.178,682.0,67.0,9655.0,12459.0,10725.0,14945.0,18207.5,14532.0,-0.098,-0.259,0.091,0.075,0.098,0.136,170.6,65.2,29.74,62.4,108.2,3.3,1.23,2.22,4.1,1470.731,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,27.479,1245.852
-29.16,26.573,2011-08-08,229.543,584.0,10.0,9282.5,10826.0,10035.0,12394.0,14834.0,12839.5,-0.09,-0.193,0.068,0.038,0.09,0.101,200.0,55.6,33.16,53.1,146.9,2.8,1.94,2.64,2.2,1334.742,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,359.321,936.765
-27.01,26.698,2011-08-09,139.175,713.0,104.0,8623.0,9294.5,9208.0,10792.5,11439.5,10452.5,-0.029,-0.108,0.075,0.005,0.029,0.112,189.3,46.8,32.01,44.6,144.7,2.3,1.6,2.4,2.0,1281.681,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,161.467,1104.476
-27.002,28.765,2011-08-09,209.982,507.0,19.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,166.1,67.3,29.29,64.4,101.7,3.4,1.14,2.16,4.5,1488.955,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,113.663,1254.482
-26.88,26.965,2011-08-09,272.353,725.0,185.0,9298.0,11493.0,10335.0,15050.0,17528.0,13965.5,-0.076,-0.258,0.134,0.053,0.076,0.201,182.1,50.0,31.41,47.8,134.3,2.5,1.48,2.19,3.0,1297.191,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,131.457,1133.243
-26.985,26.632,2011-08-09,273.015,752.0,84.0,9625.0,11976.0,10864.0,15621.0,17782.0,14257.0,-0.065,-0.241,0.132,0.049,0.065,0.198,188.5,47.3,32.17,45.1,143.4,2.4,1.63,2.32,2.3,1277.648,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,165.467,1102.013
-28.695,28.235,2011-08-09,176.56,394.0,10.0,8541.0,9414.5,9124.0,11216.0,11442.0,9816.0,-0.01,-0.113,0.087,0.016,0.01,0.131,165.0,72.6,28.76,69.3,95.7,3.6,1.2,2.34,2.8,1590.157,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,277.461,1098.518
-29.616,27.065,2011-08-09,144.986,373.0,10.0,9732.0,11889.5,10952.0,13476.0,15800.5,13532.5,-0.079,-0.181,0.063,0.041,0.079,0.094,188.5,64.4,31.75,61.5,127.0,3.2,1.73,2.44,2.3,1429.071,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,391.373,947.28
-28.883,27.89,2011-08-09,147.683,305.6,10.0,8914.5,10036.0,9602.0,11639.0,12698.5,11905.5,-0.044,-0.139,0.074,0.022,0.044,0.111,170.6,73.7,29.87,70.4,100.2,3.7,1.36,2.35,3.0,1545.106,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,298.233,1058.947
-25.46,28.264,2011-08-09,189.804,766.0,82.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,177.0,70.0,31.91,67.0,110.0,3.5,1.43,2.13,4.7,1095.909,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,85.618,1337.07
-29.162,23.696,2011-08-10,100.447,218.8,39.0,9863.0,12186.0,11666.0,8688.0,7633.0,7651.0,0.065,0.209,-0.168,0.022,-0.065,-0.251,226.6,33.1,36.81,31.4,195.2,1.7,2.75,2.62,0.1,978.0,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,540.131,728.632
-25.81,27.91,2011-08-10,134.121,631.0,10.0,9327.5,10859.0,10169.0,13317.0,16161.0,13589.0,-0.096,-0.228,0.102,0.033,0.096,0.153,176.0,72.1,31.07,69.0,107.0,3.6,1.38,2.16,4.6,1180.939,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,46.05,1284.284
-29.642,30.688,2011-08-10,77.39,288.8,20.0,8749.0,9297.5,9392.5,13659.5,12079.5,9984.0,0.061,-0.125,0.19,-0.005,-0.061,0.285,148.0,123.5,30.06,118.5,29.5,6.2,0.97,2.11,9.2,261.53,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,461.713,1252.803
-27.602,29.943,2011-08-10,76.265,194.4,11.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,167.3,90.5,29.97,86.3,81.0,4.5,1.11,2.28,3.8,1212.227,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,243.663,1305.363
-31.555,29.246,2011-08-10,89.819,220.0,10.0,9050.0,9819.5,9878.5,16017.5,14186.5,11009.5,0.061,-0.179,0.24,-0.003,-0.061,0.36,142.4,50.5,27.9,66.5,75.9,2.5,0.79,2.92,17.7,232.405,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,606.135,1046.01
-34.04,22.133,2011-08-10,11.729,326.4,13.0,8723.0,9760.0,9659.5,16915.5,14509.0,11954.0,0.077,-0.201,0.268,0.005,-0.077,0.402,164.8,18.1,27.91,18.3,146.5,0.9,0.85,3.35,6.3,5.231,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,1040.033,342.838
-32.503,19.536,2011-08-10,5.0,77.0,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,229.8,2.2,34.87,2.2,227.6,0.1,2.31,3.05,1.2,380.206,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,1081.497,189.661
-31.565,18.331,2011-08-10,6.883,206.4,10.0,8794.0,10145.0,9564.0,12387.0,15516.0,13411.0,-0.112,-0.237,0.1,0.029,0.112,0.149,222.7,0.7,31.98,0.7,222.0,0.0,1.66,4.44,0.3,6.121,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,1117.555,262.934
-31.86,18.688,2011-08-11,12.556,161.3,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,231.8,1.6,33.5,1.6,230.2,0.1,1.99,3.91,0.8,30.809,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,1105.536,231.39
-30.831,26.921,2011-08-11,112.036,226.5,10.0,9298.0,10198.0,10028.0,10340.5,10545.0,9453.0,-0.01,-0.025,0.007,0.008,0.01,0.01,190.3,44.1,31.8,42.1,148.2,2.2,1.69,2.57,2.4,1317.5,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,526.009,869.347
-22.438,31.078,2011-08-11,26.695,101.1,10.0,8743.0,10012.0,9512.5,13439.0,12921.0,10839.5,0.02,-0.152,0.146,0.026,-0.02,0.219,186.9,51.6,35.48,49.0,137.9,2.6,1.82,2.13,0.5,248.204,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,519.209,1778.056
-28.736,29.821,2011-08-11,42.14,95.2,16.0,9091.5,10230.0,9739.0,11421.5,12132.0,10687.0,-0.03,-0.109,0.055,0.025,0.03,0.083,164.1,91.7,31.52,87.3,76.8,4.6,1.3,2.04,3.0,954.989,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,331.196,1226.288
-31.001,26.353,2011-08-11,210.294,521.0,10.0,9385.0,10538.0,10013.0,11108.0,11565.0,10222.0,-0.02,-0.072,0.026,0.026,0.02,0.039,196.2,38.9,31.48,37.1,159.1,1.9,1.72,2.79,1.8,1372.15,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,558.377,812.276
